lon,lat,dist,ir,opt
149.1164,5.1646,19.974,0.4492,0.2501
83.906,-5.1794,14.864,0.3764,0.1914
147.0588,-5.146,20.215,0.436,0.0936
237.0265,6.9665,17.594,0.3441,0.1525
198.2373,4.1345,18.87,0.5642,0.1784
151.1349,5.6667,19.755,0.4436,0.3093
257.9488,6.9963,14.877,0.2747,0.1652
196.1165,-9.7867,14.957,0.3017,0.092
231.9098,1.2463,18.142,0.7036,0.4518
94.5574,3.4352,16.126,0.3134,0.187
267.0243,0.8266,14.596,0.3759,0.1387
253.5835,3.1075,16.026,0.5244,0.4213
161.1436,9.9822,14.667,0.3542,0.19
118.6077,-1.3599,17.636,0.605,0.1799
277.6266,0.7723,15.319,0.2953,0.2157
267.1824,3.7287,14.735,0.3012,0.1899
218.9884,4.5268,20.128,0.4652,0.2254
81.0983,-0.4768,14.737,0.398,0.326
221.0129,-5.9501,19.532,0.3946,0.1759
283.855,2.9307,14.209,0.3037,0.1963
148.3419,-5.8603,20.063,0.385,0.1012
198.229,3.6749,18.87,0.5899,0.1477
197.5489,-3.1749,18.828,0.6703,0.1575
188.5655,-7.2331,18.428,0.5121,0.3818
188.1574,9.9226,14.754,0.3491,0.2478
56.4574,-0.0587,12.835,0.3079,0.1494
203.7481,-0.6658,19.274,0.8605,0.2662
204.2183,1.4863,19.314,0.7426,0.1748
132.1964,9.286,15.756,0.2929,0.3164
229.182,7.971,18.29,0.2976,0.1387
209.3075,5.7896,19.801,0.448,0.264
172.2492,2.0505,18.406,0.8569,0.3458
274.6801,-3.6286,15.273,0.3054,0.1871
140.9783,5.2491,21.04,0.3952,0.258
177.6175,-7.815,18.315,0.5775,0.2792
202.6082,-1.1492,19.181,0.8512,0.2588
180.6333,-3.6437,18.306,0.903,0.2867
175.6498,7.9571,18.337,0.5315,0.4193
154.6225,-5.2494,19.416,0.4755,0.1453
119.8663,-3.6214,17.875,0.5152,0.299
224.4175,2.1294,17.911,0.6433,0.3143
240.2687,-2.6342,16.621,0.5868,0.297
155.3144,2.6063,19.354,0.6915,0.407
159.5857,-3.9373,19.016,0.6184,0.1196
181.6476,5.7046,18.31,0.6825,0.5663
100.0582,-6.5979,16.586,0.3053,0.2445
101.6178,-2.1172,16.704,0.6073,0.3372
212.5197,-8.1005,18.043,0.3439,0.2461
225.8155,-0.37,18.997,0.7695,0.2269
95.9152,-3.9891,15.896,0.4078,0.3184
112.3259,-1.5036,16.843,0.5764,0.3587
17.0126,-5.1777,11.458,0.5712,0.3816
205.6208,3.8184,19.438,0.5734,0.3547
158.9679,5.7172,19.061,0.4632,0.2152
132.1536,-4.5015,20.738,0.4756,0.2665
81.0298,-2.0547,14.672,0.398,0.2741
243.0468,1.9585,16.302,0.5369,0.2665
281.8161,-1.2071,14.709,0.2769,0.1552
149.2212,0.3266,19.962,0.7795,0.1046
208.9114,-2.4151,19.76,0.6995,0.1463
169.3927,-9.037,16.186,0.467,0.4215
152.5228,-0.5348,19.614,0.9035,0.3528
189.6274,-8.151,17.932,0.4186,0.2139
216.5928,-2.9435,20.69,0.6345,0.2132
231.3569,0.2431,17.533,0.7769,0.292
259.9828,0.3577,14.863,0.4648,0.2368
220.6262,-0.0938,19.624,0.7871,0.0683
202.9623,-1.8926,19.209,0.7929,0.2618
186.0571,-2.4744,18.367,0.8389,0.1678
212.4737,-9.8468,14.866,0.2781,0.1793
211.2245,7.3388,19.903,0.3274,0.1904
219.6725,4.4409,20.27,0.4523,0.2214
216.7167,2.6915,20.707,0.5995,0.2746
230.6678,2.3096,17.452,0.5961,0.3198
92.4625,4.7823,15.922,0.2815,0.2451
73.9912,-1.0284,13.88,0.4409,0.2749
148.6024,-6.0416,20.032,0.3813,0.1129
71.8299,-5.727,14.165,0.2873,0.1782
100.0206,3.7682,16.5,0.3333,0.2438
179.9897,6.8397,18.305,0.5767,0.5375
195.2374,3.0124,18.698,0.6269,0.1164
169.7309,0.946,18.482,0.8787,0.3844
225.6643,3.1981,18.596,0.5356,0.2706
175.9987,0.1767,18.332,0.9414,0.2709
236.2721,3.3653,17.69,0.4756,0.2905
231.6719,-3.9052,17.789,0.5528,0.2917
141.5977,-3.4178,20.948,0.5362,0.0895
169.6585,-5.1388,18.485,0.6914,0.4045
229.7017,2.8027,17.766,0.5568,0.3106
253.7685,4.1081,16.243,0.3993,0.3638
174.0153,6.6553,18.365,0.6416,0.5077
222.5366,-1.7446,19.044,0.7183,0.2172
359.304,0.6307,10.222,0.2959,0.1577
256.9634,2.4164,14.818,0.5347,0.3143
218.0514,-0.4422,20.897,0.7898,0.1032
92.5966,-1.3454,15.746,0.4955,0.4112
172.726,3.3157,18.394,0.8195,0.5618
147.4983,1.4297,20.162,0.7268,0.2986
141.6593,3.7233,20.939,0.486,0.3369
285.1983,1.5386,14.502,0.3282,0.3068
250.929,0.2881,15.249,0.6571,0.5635
287.123,0.211,13.906,0.3375,0.2716
101.0701,-6.0857,16.625,0.3192,0.2665
105.529,4.7948,16.27,0.2885,0.1526
279.9314,0.4679,14.969,0.3096,0.1842
108.1426,0.264,15.894,0.5295,0.2229
154.6027,4.7803,19.418,0.5236,0.3902
151.8224,-7.4454,19.62,0.3359,0.1336
158.7258,-3.3728,19.079,0.6638,0.1604
205.7993,-2.6639,19.454,0.6871,0.1088
218.9226,-2.6322,20.234,0.6382,0.1795
50.2,0.5401,13.123,0.297,0.2486
143.6923,-1.6981,20.651,0.6652,0.059
270.644,-0.3995,15.554,0.3698,0.1335
74.3039,-6.2421,14.02,0.436,0.2974
261.106,-2.5221,14.561,0.3511,0.1884
273.0847,3.4934,14.792,0.3645,0.3148
138.2287,-3.3838,21.47,0.5471,0.1621
126.1695,-1.6677,19.633,0.6371,0.1188
161.967,1.7062,18.858,0.8063,0.4994
167.6097,-2.8474,18.564,0.8026,0.2939
220.0495,9.1659,15.96,0.3198,0.2073
190.0368,1.5113,18.474,0.8092,0.2775
293.0172,0.9171,14.221,0.3173,0.244
85.3544,-0.0829,15.012,0.3973,0.3391
143.6402,-3.2752,20.658,0.5685,0.1035
203.4226,1.1682,19.247,0.778,0.2503
181.2575,-5.8902,18.308,0.7244,0.2617
270.1319,0.4605,15.652,0.3508,0.1154
211.0598,8.6706,16.864,0.3051,0.184
234.4192,-5.8737,18.056,0.3757,0.2229
126.7168,-1.4918,19.999,0.6695,0.109
261.5808,-4.6161,14.401,0.2769,0.1518
219.1419,6.4833,20.02,0.3989,0.243
127.3126,-4.7202,19.957,0.4172,0.1712
217.4054,-1.2684,20.804,0.7654,0.107
83.7122,-0.2758,14.814,0.4024,0.3997
106.9068,-2.2944,15.916,0.5454,0.4111
162.0934,-2.307,18.85,0.7796,0.1784
183.4639,-6.2205,18.325,0.7042,0.4844
180.5096,-6.3992,18.306,0.68,0.2792
143.6891,-7.3613,19.843,0.3436,0.1899
247.813,-5.9812,15.585,0.3357,0.1784
246.9855,0.6701,16.0,0.5996,0.2795
52.3235,0.3116,13.293,0.3099,0.1923
183.8674,-3.9013,18.33,0.8461,0.2774
251.7923,5.173,15.785,0.3516,0.2227
99.8153,-3.8038,16.575,0.4761,0.2545
139.1769,-4.471,21.317,0.4704,0.1708
141.7412,-0.3276,20.927,0.7465,0.1062
235.8192,-3.2119,17.834,0.5478,0.2937
171.7779,-4.8134,18.419,0.7587,0.3841
226.0053,1.6568,19.02,0.6805,0.2574
201.2362,6.4326,19.076,0.4193,0.2274
162.9252,0.4659,18.8,0.8618,0.2941
96.0699,3.6727,15.819,0.3217,0.146
203.0994,0.0712,19.221,0.8606,0.2589
107.3063,0.9517,15.788,0.5083,0.1563
203.7487,1.4418,19.274,0.7462,0.195
186.806,1.6295,18.383,0.8541,0.2041
185.5336,0.6914,18.356,0.9192,0.1846
125.8536,-1.789,20.36,0.6232,0.135
238.289,-4.5831,16.856,0.4283,0.2439
115.1901,-0.0183,16.827,0.5685,0.1373
132.1906,-0.1014,20.791,0.7189,0.092
259.8416,-1.8992,15.021,0.4054,0.2261
221.5251,5.3777,18.481,0.4251,0.1924
262.9518,0.3338,14.262,0.4189,0.2165
109.7698,-4.2082,16.218,0.4907,0.3439
81.5012,-1.8506,14.786,0.4801,0.2941
150.2047,4.6204,19.854,0.5536,0.3553
171.4723,8.9122,16.411,0.4434,0.2454
175.2446,-1.9033,18.343,0.9419,0.2884
82.5513,0.9738,14.999,0.3681,0.3181
162.564,3.1308,18.821,0.6919,0.3842
149.6206,-0.4653,19.918,0.813,0.1619
157.2531,-2.4131,19.192,0.7602,0.1291
201.0903,-5.3797,19.065,0.4955,0.1721
283.543,2.9026,14.195,0.3232,0.2056
55.8296,-1.1299,12.721,0.3378,0.2133
67.0073,-4.7087,13.179,0.2852,0.2211
180.6263,-5.5925,18.306,0.7544,0.2609
221.109,-2.4233,19.518,0.672,0.185
89.9304,-3.0711,15.467,0.3892,0.1762
119.6518,-2.5814,18.11,0.559,0.2593
74.8772,-5.2975,13.963,0.2989,0.3007
165.9507,1.4117,18.638,0.8364,0.4518
191.6179,3.7148,18.532,0.614,0.276
107.6294,-3.2941,15.956,0.4929,0.3368
102.5066,-6.5411,16.843,0.3299,0.3134
165.8969,5.3046,18.641,0.6194,0.3762
171.387,-6.2803,18.43,0.6512,0.4031
120.7223,1.0883,18.644,0.5988,0.2201
106.8845,-7.5722,15.926,0.2762,0.308
263.4488,2.5696,14.64,0.3778,0.3069
92.9461,-5.3777,16.12,0.3599,0.2866
295.0546,1.9521,14.289,0.3362,0.3048
103.5791,1.7762,16.67,0.4676,0.1887
201.3933,2.7052,19.087,0.6467,0.2115
240.3922,4.8973,16.438,0.5486,0.2601
187.3198,4.7316,18.395,0.6513,0.4015
172.1009,-8.5078,17.185,0.5211,0.4208
117.7005,-4.0134,17.596,0.4648,0.3752
197.2313,-1.0719,18.809,0.8351,0.221
222.6047,0.0465,19.055,0.7711,0.2929
117.3026,4.1026,17.507,0.3298,0.168
127.1892,-1.6126,20.12,0.68,0.0969
115.8403,-0.8262,17.166,0.5967,0.2625
162.6151,-6.6458,18.818,0.4663,0.2013
207.143,8.9329,16.373,0.2969,0.1994
200.0458,-2.4183,18.99,0.7497,0.2425
213.939,1.1814,20.339,0.7494,0.2333
210.6725,5.4333,19.95,0.4643,0.2679
349.139,-5.2127,10.227,0.3828,0.1931
154.1308,-1.7141,19.461,0.804,0.2144
41.8154,-2.1381,13.328,0.2936,0.2492
167.4448,7.1324,18.571,0.4798,0.3301
114.0453,-0.5468,16.829,0.5834,0.2518
227.149,-5.1165,17.094,0.4587,0.2763
127.5247,2.8904,20.177,0.4679,0.3298
251.1071,-5.5297,15.403,0.2892,0.1971
268.2306,-0.6397,15.062,0.5044,0.0727
256.6382,-2.7022,15.153,0.4907,0.279
177.3626,2.6862,18.317,0.9236,0.8127
165.3944,-5.4625,18.666,0.5977,0.2779
227.397,-8.8207,16.58,0.2861,0.178
170.1323,-0.9405,18.469,0.9179,0.2405
269.6389,1.5989,14.896,0.3368,0.1401
137.7634,3.3208,21.547,0.4783,0.2117
89.7726,-0.9924,15.429,0.4542,0.3403
180.1513,4.4048,18.305,0.7936,0.5675
186.22,1.4695,18.37,0.88,0.2156
273.9704,-1.6509,15.294,0.2974,0.1017
249.6601,0.2197,15.34,0.6626,0.6051
106.2513,-0.8302,16.207,0.5495,0.3024
178.5131,-1.5255,18.309,0.9602,0.2228
215.6454,2.0574,20.561,0.6694,0.3045
161.5014,5.5495,18.887,0.5074,0.2801
79.7787,-4.181,14.549,0.3798,0.3347
143.8568,-9.5466,15.329,0.2857,0.2606
54.1356,-3.8787,13.251,0.2887,0.1086
106.611,-2.7875,15.955,0.5502,0.4081
141.9426,3.7799,20.897,0.483,0.3468
186.125,0.5344,18.368,0.8883,0.1214
160.6493,-1.1731,18.943,0.8897,0.2382
202.0971,1.0864,19.141,0.7933,0.3083
184.5765,0.3084,18.34,0.9533,0.246
153.6252,-0.4196,19.508,0.8844,0.3037
250.4133,-4.3688,14.936,0.3442,0.2592
142.8926,2.8229,20.762,0.5691,0.3484
200.0399,7.9847,18.302,0.4405,0.2876
212.1313,-1.2909,20.118,0.7505,0.163
209.9192,2.3605,19.867,0.679,0.5323
113.9532,4.7324,16.778,0.306,0.195
214.7794,-1.9527,20.447,0.7208,0.1599
148.7666,-3.7944,20.014,0.527,0.0886
172.4943,7.8614,18.4,0.5149,0.3583
246.148,-0.8816,16.075,0.6496,0.5167
272.904,4.4791,14.95,0.2868,0.236
188.1726,1.509,18.417,0.8157,0.2981
141.9289,3.319,20.899,0.5258,0.3707
350.8861,-5.0204,10.194,0.2964,0.1793
212.5236,-1.6003,20.165,0.7442,0.1684
190.0741,0.2117,18.476,0.8788,0.2464
175.8671,6.4029,18.334,0.6872,0.6104
208.6453,8.2982,17.616,0.3427,0.2143
137.2868,-6.8242,21.396,0.3627,0.32
95.1831,-5.1106,15.652,0.3403,0.2912
243.6347,1.0352,15.81,0.6129,0.3863
136.6963,-0.1474,21.726,0.7004,0.1167
213.4833,-2.8429,20.282,0.6591,0.2472
164.372,-7.3972,18.718,0.4514,0.1989
158.7913,5.5689,19.074,0.4754,0.2104
163.86,0.4248,18.746,0.8754,0.312
140.3255,-7.7976,18.739,0.4388,0.3103
205.107,-7.676,19.034,0.4028,0.2277
270.1549,1.2201,15.652,0.357,0.1387
164.2924,-1.6239,18.723,0.8663,0.3261
44.5337,3.098,13.998,0.3818,0.3727
227.1727,-1.7036,17.073,0.7108,0.2937
177.4615,-3.8291,18.316,0.8778,0.1402
191.2742,-4.216,18.519,0.6316,0.178
205.3839,8.466,17.269,0.3203,0.1741
240.8915,3.2836,15.983,0.4679,0.3042
156.1163,-8.9069,16.42,0.2984,0.0763
216.7531,-4.2999,20.712,0.5228,0.2288
122.3611,-5.9804,18.408,0.3447,0.1846
271.246,1.2848,15.052,0.3626,0.1861
62.3542,-1.4195,12.783,0.296,0.2911
135.3628,-0.0662,20.017,0.7082,0.1575
236.5359,8.7184,16.773,0.2844,0.1875
212.6112,-6.2979,20.175,0.4169,0.217
181.5734,-1.3559,18.309,0.9462,0.1984
170.0359,-1.0691,18.472,0.9143,0.2381
273.4619,-1.9811,15.147,0.2894,0.1311
183.2451,3.7202,18.323,0.8404,0.661
226.5627,2.5149,17.953,0.5968,0.2759
152.8703,3.3655,19.58,0.5988,0.5379
120.0643,2.5539,17.704,0.534,0.2768
234.3102,3.0753,18.372,0.5311,0.3045
88.7273,-2.5944,14.988,0.3892,0.1526
245.8109,2.0573,16.65,0.4986,0.1707
178.1047,8.3059,17.599,0.4964,0.3923
240.6935,7.7157,15.853,0.3079,0.1649
142.9395,6.1928,20.755,0.3704,0.303
55.3399,-1.4477,12.926,0.3142,0.1925
105.2759,-3.0927,16.171,0.4971,0.4012
72.1064,-1.3099,14.627,0.3815,0.1659
147.1506,8.326,17.557,0.333,0.1854
239.4946,-6.6873,16.758,0.541,0.1752
239.1088,5.7866,16.754,0.3745,0.224
232.3172,1.0784,18.33,0.7299,0.4895
151.1715,8.338,17.532,0.3377,0.2107
77.0144,1.7692,14.156,0.2863,0.3926
139.2315,-6.4056,21.309,0.4298,0.291
185.9403,-6.9974,18.364,0.5855,0.4069
56.0051,-0.1209,12.813,0.297,0.1609
143.9985,-3.885,20.609,0.5253,0.1639
165.1056,-7.0789,18.68,0.4992,0.2575
260.1359,-2.6626,14.665,0.4034,0.216
245.8829,5.2241,16.343,0.364,0.1621
57.9842,5.9957,12.953,0.4423,0.2809
213.3449,7.3244,19.942,0.3459,0.2192
225.3809,6.1947,18.578,0.3732,0.2321
235.5531,-2.9914,17.461,0.5743,0.2917
103.0667,2.0168,17.016,0.3889,0.179
110.3996,-4.9992,16.268,0.437,0.4242
278.4694,-0.2992,14.3,0.2937,0.1784
200.3743,-4.131,19.013,0.5878,0.1634
143.8233,5.0286,20.633,0.4216,0.2735
145.8968,-2.6799,20.36,0.6355,0.0748
114.5624,2.2437,16.763,0.41,0.1064
228.0401,-1.0023,17.59,0.7489,0.2617
243.7845,-6.2018,15.629,0.3339,0.2392
169.3051,8.3921,17.42,0.4441,0.3175
195.0668,-1.7708,18.689,0.7824,0.387
205.975,1.1779,19.47,0.7724,0.3138
216.9724,-1.6028,20.743,0.7457,0.1218
54.6093,-0.449,13.1,0.3577,0.1772
268.3546,0.0366,14.946,0.422,0.1015
173.8082,3.3757,18.369,0.8434,0.6519
48.9289,-2.7422,12.914,0.2761,0.2577
222.9619,-2.6492,18.651,0.636,0.1872
225.6411,8.1786,17.871,0.2865,0.1976
182.3043,2.3213,18.314,0.9107,0.3399
240.7451,-3.4835,15.886,0.4913,0.2589
148.065,9.4404,15.5,0.2936,0.2042
109.3907,-2.0626,15.881,0.5706,0.3851
192.2144,-5.1615,18.556,0.5525,0.1863
157.0622,1.2893,19.207,0.794,0.1858
159.5094,-2.9585,19.022,0.7156,0.1735
349.6446,-5.4061,10.216,0.4196,0.2014
93.4106,-2.6403,16.34,0.4637,0.3889
57.8164,-2.0585,13.085,0.2769,0.1614
106.0379,4.1309,16.109,0.3527,0.1776
165.1468,-4.5621,18.678,0.65,0.244
202.255,-3.4885,19.153,0.6333,0.188
129.3318,-4.4529,20.187,0.4524,0.2318
216.1291,-9.9627,14.695,0.3007,0.2132
84.4722,-0.4032,15.051,0.397,0.3623
342.2853,-1.9216,10.499,0.2925,0.1783
124.115,2.9023,18.653,0.5767,0.4406
87.4352,5.3452,14.965,0.3803,0.3031
351.6989,6.6271,10.183,0.2964,0.1618
115.0025,-2.9318,16.996,0.5094,0.4887
124.4806,-0.4689,18.691,0.6731,0.2077
183.2355,5.8234,18.323,0.6839,0.6007
180.0983,-4.603,18.305,0.8398,0.1882
185.499,9.9271,14.747,0.3707,0.3315
193.3343,-5.742,18.605,0.5067,0.1703
61.4066,-5.5494,13.469,0.2754,0.1846
148.0872,-7.1694,20.092,0.3518,0.1166
103.9434,-3.5795,16.916,0.4532,0.3686
122.7946,-4.4859,18.279,0.4866,0.2017
153.977,-0.8976,19.475,0.8454,0.2088
62.9473,-0.3332,12.825,0.3652,0.2921
237.2119,-3.3951,17.121,0.5243,0.3481
250.595,-0.8841,15.149,0.5797,0.5355
156.7917,-3.7264,19.229,0.6213,0.1154
118.6089,0.2121,17.637,0.6019,0.1589
171.0245,9.8401,14.876,0.4467,0.2282
193.839,-2.9254,18.628,0.7047,0.2257
223.0814,-3.8718,18.72,0.5311,0.1846
157.8915,6.2077,19.142,0.4536,0.2006
159.8111,-0.0291,19.0,0.9052,0.2035
225.063,0.7817,17.824,0.7516,0.3476
173.8591,-2.2166,18.368,0.9105,0.3549
271.5242,2.789,14.991,0.3119,0.2349
182.428,2.131,18.315,0.917,0.3055
233.8904,-0.0815,17.86,0.7753,0.2978
217.5087,5.6579,20.818,0.4075,0.2334
299.6977,3.6203,13.55,0.2797,0.2354
42.6705,-0.5585,13.463,0.2936,0.1901
164.6565,-4.1346,18.703,0.6735,0.2024
209.3776,-0.6178,19.809,0.8153,0.1556
189.3057,-6.5276,18.451,0.5438,0.3557
231.0453,6.1843,17.33,0.3751,0.1871
194.4174,-6.2636,18.656,0.4559,0.1961
163.2041,-3.9177,18.783,0.6599,0.1471
184.1689,4.6202,18.334,0.7598,0.6615
271.0206,2.5375,15.191,0.3152,0.2267
332.9223,1.662,11.302,0.3071,0.2415
203.3684,7.4315,19.243,0.3648,0.2149
161.6686,-5.9461,18.876,0.4994,0.1881
204.0117,0.4889,19.296,0.828,0.262
95.037,3.7484,15.795,0.3046,0.1546
182.1082,-3.1774,18.313,0.9273,0.4146
147.1214,2.2107,20.208,0.6295,0.3286
282.8178,3.3341,14.111,0.3178,0.2498
197.4711,5.8198,18.823,0.4932,0.2776
223.2846,8.0986,18.047,0.2907,0.2203
237.4587,-4.2325,16.962,0.4489,0.331
97.6732,1.2014,16.058,0.424,0.1307
244.1522,-6.89,15.581,0.2834,0.2064
90.4747,-4.5776,14.855,0.4037,0.2274
157.9401,-0.5257,19.138,0.8854,0.0955
190.8828,-3.6697,18.504,0.6868,0.1885
114.5524,-5.5366,16.754,0.3984,0.4223
196.824,0.6638,18.785,0.8068,0.1812
190.053,-2.2833,18.475,0.7754,0.1338
139.9761,-7.7659,18.815,0.4813,0.3155
230.9376,-3.6871,17.415,0.5364,0.2518
199.7073,9.2015,15.899,0.4091,0.2093
217.1069,0.4228,20.762,0.7891,0.114
39.2429,-0.1223,13.725,0.2916,0.148
230.975,6.986,17.396,0.361,0.1916
210.519,-2.1216,19.933,0.7133,0.1782
165.7888,-4.5116,18.646,0.6657,0.3185
95.0282,0.7648,15.803,0.4269,0.2283
97.7047,5.6548,15.972,0.2895,0.2492
80.0087,1.6193,14.361,0.3101,0.3943
154.2909,-2.542,19.446,0.7313,0.1971
107.0247,0.6679,15.868,0.5425,0.1731
254.0836,0.0897,16.387,0.6042,0.4744
180.8122,9.3916,15.58,0.4297,0.3773
183.6586,1.2809,18.327,0.9441,0.2835
148.3173,5.656,20.065,0.3889,0.1781
198.1669,1.3307,18.866,0.7565,0.17
222.8744,1.3501,18.537,0.7248,0.3021
73.7897,-3.0398,14.002,0.3373,0.1641
90.5219,-2.3799,14.834,0.411,0.2385
129.9076,0.6797,20.13,0.6219,0.1143
146.7875,8.4939,17.213,0.3121,0.1745
163.0551,2.8082,18.792,0.7181,0.41
229.5233,8.9018,16.43,0.2921,0.1375
176.2629,-2.0698,18.328,0.9541,0.2369
229.6354,-7.9975,18.004,0.3002,0.1548
183.8116,2.4691,18.329,0.8904,0.524
151.5939,-8.2409,17.737,0.3085,0.1445
120.3573,3.322,17.926,0.4073,0.3084
215.4545,-5.0934,20.535,0.4719,0.2681
148.3201,0.9783,20.065,0.7758,0.1792
177.0882,0.9431,18.319,0.9663,0.4528
224.0634,-5.9469,17.64,0.3931,0.191
148.5777,-1.0253,20.035,0.8077,0.1885
220.3684,2.2788,19.685,0.6376,0.2765
150.172,2.7169,19.857,0.6168,0.3481
240.9179,-6.8465,15.988,0.3549,0.1486
144.2847,5.6596,20.57,0.3793,0.2968
202.757,-3.4515,19.193,0.6346,0.1774
184.4197,6.342,18.338,0.6313,0.5446
74.554,-3.2295,13.854,0.3502,0.1852
166.5363,-2.0536,18.611,0.839,0.2282
180.4953,-3.006,18.305,0.9467,0.241
193.6952,2.4973,18.622,0.6922,0.1764
203.5739,-3.9208,19.26,0.5924,0.0992
182.9395,0.7213,18.32,0.956,0.2072
248.0694,-2.1054,15.713,0.5235,0.451
215.8466,-8.2841,17.645,0.2766,0.1835
116.9739,2.8757,17.438,0.3879,0.1086
241.6396,6.2844,16.222,0.3342,0.2103
238.6257,-1.9794,16.632,0.6056,0.3406
266.222,-0.969,14.3,0.4095,0.1208
236.0231,-6.6807,18.148,0.3293,0.1762
199.0443,2.6395,18.922,0.6246,0.1088
93.0486,-2.6936,16.229,0.4673,0.4041
332.9537,4.477,11.299,0.2781,0.1133
123.768,2.883,18.809,0.5769,0.4431
201.152,-4.1223,19.07,0.5945,0.1987
258.59,-4.7064,14.746,0.3054,0.1964
146.7232,-1.3717,20.256,0.7869,0.1158
202.8982,-7.1625,19.204,0.3781,0.1866
175.6478,-4.3676,18.337,0.8524,0.3932
44.769,3.014,13.692,0.4008,0.3903
252.509,1.2374,16.011,0.612,0.6238
214.2406,2.0167,20.377,0.675,0.3595
23.2146,-9.7593,12.479,0.3347,0.1677
231.9603,4.5822,18.272,0.4157,0.1761
43.8507,3.0216,14.428,0.3561,0.3384
160.4955,-1.228,18.953,0.8847,0.2374
204.4329,-0.321,19.332,0.8529,0.2599
149.5425,-8.6426,16.919,0.3041,0.1585
115.6861,1.9917,16.977,0.4566,0.121
177.2302,-4.3015,18.318,0.8514,0.1602
118.9492,4.6675,17.551,0.3658,0.2585
210.6056,9.9139,14.767,0.3662,0.2061
172.2943,5.5025,18.405,0.7304,0.5733
350.1899,-2.9191,10.206,0.5242,0.1883
98.9779,-0.0819,16.248,0.4712,0.1352
110.1813,1.0761,16.135,0.4787,0.1764
142.9502,-0.4624,20.754,0.7516,0.0949
241.4459,-1.0788,16.01,0.6395,0.3339
125.5497,4.7538,19.952,0.368,0.3658
180.0988,-4.4276,18.305,0.8501,0.1975
171.2868,6.8473,18.433,0.5983,0.4225
149.6284,2.5911,19.917,0.6212,0.3067
198.4796,-4.737,18.886,0.54,0.1332
173.3005,2.0071,18.38,0.8774,0.3777
224.7388,7.247,17.909,0.316,0.1885
137.0388,-7.7397,18.878,0.3434,0.2797
118.9362,4.938,17.563,0.3615,0.2569
133.2332,2.0166,19.818,0.5511,0.1953
218.7208,-5.77,20.101,0.399,0.1709
112.3338,2.8901,16.84,0.3842,0.1217
104.4453,-1.816,16.795,0.5473,0.3849
197.4478,1.1558,18.822,0.7856,0.2157
210.1741,-0.0953,19.895,0.8283,0.2161
86.2943,0.9859,14.698,0.3437,0.4248
60.2892,6.3476,12.893,0.3744,0.1948
203.86,-6.2683,19.283,0.4435,0.203
227.2653,-4.8908,17.042,0.4678,0.2744
172.6017,-5.4073,18.397,0.7417,0.4038
171.8658,0.5171,18.416,0.8989,0.3658
220.3618,0.2893,19.689,0.7821,0.102
204.1207,0.054,19.306,0.851,0.2666
289.358,2.9014,13.537,0.2815,0.2009
272.0942,4.5583,14.921,0.2829,0.2076
180.8104,5.1658,18.306,0.7378,0.5613
166.5958,-7.5852,18.608,0.4797,0.3326
78.4602,0.1014,14.411,0.3552,0.393
221.7451,-0.446,18.345,0.7691,0.1368
137.051,0.3729,21.666,0.6761,0.14
286.7826,1.2732,14.049,0.3119,0.229
183.614,7.1216,18.327,0.5495,0.5053
151.6052,-4.8716,19.706,0.436,0.1025
122.736,1.2733,18.433,0.5662,0.2249
209.1024,-0.0994,19.78,0.8358,0.2135
202.5355,-1.1497,19.175,0.8519,0.266
96.4973,1.4906,15.798,0.3768,0.1482
260.3677,4.2539,14.567,0.4124,0.2085
144.5006,-4.2488,20.541,0.503,0.1612
177.8872,-6.5922,18.313,0.6732,0.2747
162.8345,1.6146,18.805,0.8054,0.3905
252.7533,3.6339,15.883,0.4111,0.3641
107.6191,-4.1577,15.945,0.4479,0.3912
136.8247,-3.4545,21.705,0.564,0.2165
95.5577,-8.0192,16.03,0.372,0.2341
56.6959,1.4527,13.049,0.2781,0.241
168.9741,8.8922,16.447,0.4206,0.2817
71.6871,0.7229,13.965,0.3158,0.2982
207.8794,-0.4024,19.654,0.8297,0.3007
69.8152,-0.2352,14.269,0.3881,0.2817
92.2266,2.0192,15.81,0.3642,0.3577
253.5683,2.1161,16.083,0.5485,0.4821
136.2037,-3.368,21.811,0.5732,0.2399
165.3936,-9.7866,14.957,0.3455,0.2198
107.876,2.3007,16.06,0.4338,0.2116
17.4056,-5.5128,11.51,0.3538,0.2762
225.058,4.4007,17.815,0.4636,0.2683
212.4664,6.1078,20.158,0.4191,0.2474
152.2163,4.8098,19.644,0.4922,0.4181
245.3967,-4.1426,16.124,0.4059,0.2516
83.2525,-3.313,14.915,0.39,0.2105
171.0826,9.8718,14.829,0.4458,0.2301
206.724,-3.1144,19.541,0.6349,0.0693
175.4387,-6.7368,18.34,0.6684,0.276
83.3202,-3.1948,15.041,0.3894,0.2019
232.2876,-8.9327,16.373,0.2935,0.1379
210.199,6.8457,19.898,0.3596,0.1938
225.7112,-4.4761,18.665,0.4844,0.2095
114.9541,-4.4408,16.95,0.4492,0.4793
170.2021,8.8585,16.509,0.4278,0.2807
242.8938,-3.897,16.281,0.4109,0.2361
128.7303,5.2012,20.516,0.3557,0.3866
7.1888,1.1014,15.895,0.2788,0.2707
165.9806,0.7313,18.637,0.861,0.4766
172.2554,0.8381,18.406,0.8884,0.3731
198.6032,0.3222,18.894,0.8135,0.2126
176.689,5.721,18.323,0.7423,0.731
146.1001,-2.8635,20.334,0.6119,0.0757
